GeneID	Chromosome	Gene_Start	Gene_End	Best_SNP	Best_SNP_Position	Best_P_Value	N_Phenotypes	Phenotypes	All_SNPs	N_SNPs	P_Values
SORBI_3001G478300	1	75049321	75054193	SNP_75073702	75073702	2.18E-10	1	"11,14,17-Eicosatrienoic acid,(Z,Z,Z)-"	SNP_75060604; SNP_75064353; SNP_75064771; SNP_75065010; SNP_75073702; SNP_75075255	6	2.20E-10
SORBI_3001G478400	1	75063064	75073524	SNP_75073702	75073702	2.18E-10	1	"11,14,17-Eicosatrienoic acid,(Z,Z,Z)-"	SNP_75060604; SNP_75064353; SNP_75064771; SNP_75065010; SNP_75073702; SNP_75075255; SNP_75097846	7	2.20E-10
SORBI_3001G478500	1	75074184	75079316	SNP_75073702	75073702	2.18E-10	1	"11,14,17-Eicosatrienoic acid,(Z,Z,Z)-"	SNP_75060604; SNP_75064353; SNP_75064771; SNP_75065010; SNP_75073702; SNP_75075255; SNP_75097846; SNP_75101596; SNP_75101940; SNP_75102962	10	2.20E-10
SORBI_3001G478600	1	75093826	75098753	SNP_75073702	75073702	2.18E-10	1	"11,14,17-Eicosatrienoic acid,(Z,Z,Z)-"	SNP_75073702; SNP_75075255; SNP_75097846; SNP_75101596; SNP_75101940; SNP_75102962	6	2.20E-10
SORBI_3010G122300	10	14187866	14189701	SNP_14163994	14163994	2.20E-10	1	SQDG(16:0_18:1)	SNP_14163994; SNP_14165102	2	2.20E-10
SORBI_3003G086900	3	7530313	7538917	SNP_7552760	7552760	2.22E-10	1	FA(22:1)	SNP_7544982; SNP_7552760; SNP_7553637; SNP_7553639; SNP_7557505; SNP_7558017; SNP_7561564	7	2.20E-10
SORBI_3003G087000	3	7543557	7549750	SNP_7552760	7552760	2.22E-10	1	FA(22:1)	SNP_7544982; SNP_7552760; SNP_7553637; SNP_7553639; SNP_7557505; SNP_7558017; SNP_7561564	7	2.20E-10
SORBI_3003G087100	3	7549923	7551848	SNP_7552760	7552760	2.22E-10	1	FA(22:1)	SNP_7544982; SNP_7552760; SNP_7553637; SNP_7553639; SNP_7557505; SNP_7558017; SNP_7561564	7	2.20E-10
SORBI_3003G087200	3	7551917	7555947	SNP_7552760	7552760	2.22E-10	1	FA(22:1)	SNP_7544982; SNP_7552760; SNP_7553637; SNP_7553639; SNP_7557505; SNP_7558017; SNP_7561564; SNP_7578490; SNP_7578667; SNP_7580860	10	2.20E-10
SORBI_3003G087300	3	7558475	7560648	SNP_7552760	7552760	2.22E-10	1	FA(22:1)	SNP_7544982; SNP_7552760; SNP_7553637; SNP_7553639; SNP_7557505; SNP_7558017; SNP_7561564; SNP_7578490; SNP_7578667; SNP_7580860; SNP_7581624	11	2.20E-10
SORBI_3003G087400	3	7565563	7575346	SNP_7552760	7552760	2.22E-10	1	FA(22:1)	SNP_7544982; SNP_7552760; SNP_7553637; SNP_7553639; SNP_7557505; SNP_7558017; SNP_7561564; SNP_7578490; SNP_7578667; SNP_7580860; SNP_7581624; SNP_7586952; SNP_7587525	13	2.20E-10
SORBI_3006G009000	6	1325272	1327204	SNP_1348510	1348510	2.22E-10	1	TG(12:0_18:2_18:3)	SNP_1348510; SNP_1348518	2	2.20E-10
SORBI_3006G009100	6	1370536	1373307	SNP_1348510	1348510	2.22E-10	1	TG(12:0_18:2_18:3)	SNP_1348510; SNP_1348518	2	2.20E-10
SORBI_3005G040700	5	3692792	3705490	SNP_3726274	3726274	2.22E-10	1	"11,14,17-Eicosatrienoic acid,(Z,Z,Z)-"	SNP_3668324; SNP_3713483; SNP_3713689; SNP_3714007; SNP_3718019; SNP_3721760; SNP_3722226; SNP_3726166; SNP_3726274; SNP_3727444	10	2.20E-10
SORBI_3005G040800	5	3709491	3710183	SNP_3726274	3726274	2.22E-10	1	"11,14,17-Eicosatrienoic acid,(Z,Z,Z)-"	SNP_3713483; SNP_3713689; SNP_3714007; SNP_3718019; SNP_3721760; SNP_3722226; SNP_3726166; SNP_3726274; SNP_3727444	9	2.20E-10
SORBI_3005G040900	5	3714390	3719837	SNP_3726274	3726274	2.22E-10	1	"11,14,17-Eicosatrienoic acid,(Z,Z,Z)-"	SNP_3713483; SNP_3713689; SNP_3714007; SNP_3718019; SNP_3721760; SNP_3722226; SNP_3726166; SNP_3726274; SNP_3727444; SNP_3736118; SNP_3737696	11	2.20E-10
SORBI_3005G040950	5	3735730	3736573	SNP_3726274	3726274	2.22E-10	1	"11,14,17-Eicosatrienoic acid,(Z,Z,Z)-"	SNP_3713483; SNP_3713689; SNP_3714007; SNP_3718019; SNP_3721760; SNP_3722226; SNP_3726166; SNP_3726274; SNP_3727444; SNP_3736118; SNP_3737696	11	2.20E-10
SORBI_3008G053600	8	5404559	5407790	SNP_5422124	5422124	2.27E-10	1	"11,14,17-Eicosatrienoic acid,(Z,Z,Z)-"	SNP_5412877; SNP_5412881; SNP_5412894; SNP_5422087; SNP_5422088; SNP_5422115; SNP_5422124; SNP_5429000; SNP_5430401; SNP_5431063; SNP_5431088; SNP_5431205; SNP_5431258; SNP_5431420; SNP_5431442; SNP_5431620; SNP_5431622	17	2.30E-10
SORBI_3008G053700	8	5411715	5413030	SNP_5422124	5422124	2.27E-10	1	"11,14,17-Eicosatrienoic acid,(Z,Z,Z)-"	SNP_5412877; SNP_5412881; SNP_5412894; SNP_5422087; SNP_5422088; SNP_5422115; SNP_5422124; SNP_5429000; SNP_5430401; SNP_5431063; SNP_5431088; SNP_5431205; SNP_5431258; SNP_5431420; SNP_5431442; SNP_5431620; SNP_5431622	17	2.30E-10
SORBI_3008G053750	8	5427946	5428985	SNP_5422124	5422124	2.27E-10	1	"11,14,17-Eicosatrienoic acid,(Z,Z,Z)-"	SNP_5412877; SNP_5412881; SNP_5412894; SNP_5422087; SNP_5422088; SNP_5422115; SNP_5422124; SNP_5429000; SNP_5430401; SNP_5431063; SNP_5431088; SNP_5431205; SNP_5431258; SNP_5431420; SNP_5431442; SNP_5431620; SNP_5431622	17	2.30E-10
SORBI_3008G053800	8	5432079	5434618	SNP_5422124	5422124	2.27E-10	1	"11,14,17-Eicosatrienoic acid,(Z,Z,Z)-"	SNP_5412877; SNP_5412881; SNP_5412894; SNP_5422087; SNP_5422088; SNP_5422115; SNP_5422124; SNP_5429000; SNP_5430401; SNP_5431063; SNP_5431088; SNP_5431205; SNP_5431258; SNP_5431420; SNP_5431442; SNP_5431620; SNP_5431622	17	2.30E-10
SORBI_3008G053900	8	5441164	5442606	SNP_5422124	5422124	2.27E-10	1	"11,14,17-Eicosatrienoic acid,(Z,Z,Z)-"	SNP_5422087; SNP_5422088; SNP_5422115; SNP_5422124; SNP_5429000; SNP_5430401; SNP_5431063; SNP_5431088; SNP_5431205; SNP_5431258; SNP_5431420; SNP_5431442; SNP_5431620; SNP_5431622	14	2.30E-10
SORBI_3008G054000	8	5444754	5451299	SNP_5422124	5422124	2.27E-10	1	"11,14,17-Eicosatrienoic acid,(Z,Z,Z)-"	SNP_5422087; SNP_5422088; SNP_5422115; SNP_5422124; SNP_5429000; SNP_5430401; SNP_5431063; SNP_5431088; SNP_5431205; SNP_5431258; SNP_5431420; SNP_5431442; SNP_5431620; SNP_5431622	14	2.30E-10
SORBI_3006G194500	6	54770726	54774534	SNP_54786181	54786181	2.33E-10	1	FA(22:1)	SNP_54749289; SNP_54751911; SNP_54752091; SNP_54752402; SNP_54780001; SNP_54781806; SNP_54782169; SNP_54784381; SNP_54786181; SNP_54787098; SNP_54787524; SNP_54794064; SNP_54795001; SNP_54798089	14	2.30E-10
SORBI_3006G194600	6	54777885	54781107	SNP_54786181	54786181	2.33E-10	1	FA(22:1)	SNP_54780001; SNP_54781806; SNP_54782169; SNP_54784381; SNP_54786181; SNP_54787098; SNP_54787524; SNP_54794064; SNP_54795001; SNP_54798089; SNP_54799903; SNP_54804846; SNP_54806000	13	2.30E-10
SORBI_3006G194700	6	54782600	54783796	SNP_54786181	54786181	2.33E-10	1	FA(22:1)	SNP_54780001; SNP_54781806; SNP_54782169; SNP_54784381; SNP_54786181; SNP_54787098; SNP_54787524; SNP_54794064; SNP_54795001; SNP_54798089; SNP_54799903; SNP_54804846; SNP_54806000; SNP_54806953; SNP_54807279	15	2.30E-10
SORBI_3003G167101	3	26563325	26564942	SNP_26554301	26554301	2.36E-10	1	DGTS(34:5)	SNP_26542136; SNP_26543140; SNP_26550018; SNP_26550855; SNP_26554301; SNP_26554949; SNP_26562265; SNP_26563819; SNP_26565133; SNP_26565209; SNP_26566308; SNP_26575987; SNP_26576005; SNP_26576809; SNP_26577411; SNP_26579916	16	2.40E-10
SORBI_3001G313900	1	60109512	60110196	SNP_60128783	60128783	2.36E-10	1	"11,14,17-Eicosatrienoic acid,(Z,Z,Z)-"	SNP_60116183; SNP_60116190; SNP_60116196; SNP_60116198; SNP_60116204; SNP_60123145; SNP_60128777; SNP_60128780; SNP_60128783	9	2.40E-10
SORBI_3009G246950	9	58247025	58251886	SNP_58269153	58269153	2.36E-10	1	PC(18:2_20:4)	SNP_58269153; SNP_58269546; SNP_58270015; SNP_58270208; SNP_58270713; SNP_58270722; SNP_58272513	7	2.40E-10
SORBI_3009G247100	9	58252379	58255448	SNP_58269153	58269153	2.36E-10	1	PC(18:2_20:4)	SNP_58269153; SNP_58269546; SNP_58270015; SNP_58270208; SNP_58270713; SNP_58270722; SNP_58272513; SNP_58278213; SNP_58279718	9	2.40E-10
SORBI_3009G247200	9	58258253	58260963	SNP_58269153	58269153	2.36E-10	1	PC(18:2_20:4)	SNP_58269153; SNP_58269546; SNP_58270015; SNP_58270208; SNP_58270713; SNP_58270722; SNP_58272513; SNP_58278213; SNP_58279718; SNP_58282154	10	2.40E-10
SORBI_3009G247300	9	58261832	58265060	SNP_58269153	58269153	2.36E-10	1	PC(18:2_20:4)	SNP_58269153; SNP_58269546; SNP_58270015; SNP_58270208; SNP_58270713; SNP_58270722; SNP_58272513; SNP_58278213; SNP_58279718; SNP_58282154; SNP_58287173; SNP_58287184; SNP_58289271	13	2.40E-10
SORBI_3008G025550	8	2288452	2290809	SNP_2315391	2315391	2.41E-10	1	"11,14,17-Eicosatrienoic acid,(Z,Z,Z)-"	SNP_2298177; SNP_2312745; SNP_2313645; SNP_2315391; SNP_2315791	5	2.40E-10
SORBI_3005G105850	5	19884088	19892275	SNP_19902702	19902702	2.43E-10	1	PS(18:0_18:2)	SNP_19859287; SNP_19859494; SNP_19861356; SNP_19864583; SNP_19864864; SNP_19865550; SNP_19866032; SNP_19866065; SNP_19866194; SNP_19867279; SNP_19867399; SNP_19867473; SNP_19868709; SNP_19869176; SNP_19869727; SNP_19870839; SNP_19871515; SNP_19871676; SNP_19872231; SNP_19872362; SNP_19873145; SNP_19873414; SNP_19876633; SNP_19876924; SNP_19877827; SNP_19879782; SNP_19879940; SNP_19880215; SNP_19880463; SNP_19880650; SNP_19881001; SNP_19881436; SNP_19881788; SNP_19885940; SNP_19889310; SNP_19891751; SNP_19894302; SNP_19896213; SNP_19898918; SNP_19901561; SNP_19901640; SNP_19902173; SNP_19902702; SNP_19903343; SNP_19903509; SNP_19904687; SNP_19905244; SNP_19906294; SNP_19912921; SNP_19913796; SNP_19915431; SNP_19916452; SNP_19916458; SNP_19916731	54	2.40E-10
SORBI_3005G106000	5	19907686	19912119	SNP_19902702	19902702	2.43E-10	1	PS(18:0_18:2)	SNP_19885940; SNP_19889310; SNP_19891751; SNP_19894302; SNP_19896213; SNP_19898918; SNP_19901561; SNP_19901640; SNP_19902173; SNP_19902702; SNP_19903343; SNP_19903509; SNP_19904687; SNP_19905244; SNP_19906294; SNP_19912921; SNP_19913796; SNP_19915431; SNP_19916452; SNP_19916458; SNP_19916731; SNP_19918024; SNP_19918390; SNP_19920324; SNP_19920483; SNP_19920508; SNP_19920931; SNP_19921065; SNP_19921232; SNP_19922978; SNP_19923044; SNP_19923124; SNP_19923145; SNP_19923405; SNP_19923431; SNP_19923576; SNP_19923974; SNP_19924090; SNP_19924197; SNP_19924232; SNP_19924246; SNP_19924413; SNP_19924470; SNP_19925638; SNP_19925758; SNP_19926763; SNP_19934328	47	2.40E-10
SORBI_3005G106101	5	19910419	19910942	SNP_19902702	19902702	2.43E-10	1	PS(18:0_18:2)	SNP_19885940; SNP_19889310; SNP_19891751; SNP_19894302; SNP_19896213; SNP_19898918; SNP_19901561; SNP_19901640; SNP_19902173; SNP_19902702; SNP_19903343; SNP_19903509; SNP_19904687; SNP_19905244; SNP_19906294; SNP_19912921; SNP_19913796; SNP_19915431; SNP_19916452; SNP_19916458; SNP_19916731; SNP_19918024; SNP_19918390; SNP_19920324; SNP_19920483; SNP_19920508; SNP_19920931; SNP_19921065; SNP_19921232; SNP_19922978; SNP_19923044; SNP_19923124; SNP_19923145; SNP_19923405; SNP_19923431; SNP_19923576; SNP_19923974; SNP_19924090; SNP_19924197; SNP_19924232; SNP_19924246; SNP_19924413; SNP_19924470; SNP_19925638; SNP_19925758; SNP_19926763; SNP_19934328	47	2.40E-10
SORBI_3005G106200	5	19916502	19922747	SNP_19902702	19902702	2.43E-10	1	PS(18:0_18:2)	SNP_19891751; SNP_19894302; SNP_19896213; SNP_19898918; SNP_19901561; SNP_19901640; SNP_19902173; SNP_19902702; SNP_19903343; SNP_19903509; SNP_19904687; SNP_19905244; SNP_19906294; SNP_19912921; SNP_19913796; SNP_19915431; SNP_19916452; SNP_19916458; SNP_19916731; SNP_19918024; SNP_19918390; SNP_19920324; SNP_19920483; SNP_19920508; SNP_19920931; SNP_19921065; SNP_19921232; SNP_19922978; SNP_19923044; SNP_19923124; SNP_19923145; SNP_19923405; SNP_19923431; SNP_19923576; SNP_19923974; SNP_19924090; SNP_19924197; SNP_19924232; SNP_19924246; SNP_19924413; SNP_19924470; SNP_19925638; SNP_19925758; SNP_19926763; SNP_19934328	45	2.40E-10
SORBI_3005G106300	5	19924772	19928385	SNP_19902702	19902702	2.43E-10	1	PS(18:0_18:2)	SNP_19901561; SNP_19901640; SNP_19902173; SNP_19902702; SNP_19903343; SNP_19903509; SNP_19904687; SNP_19905244; SNP_19906294; SNP_19912921; SNP_19913796; SNP_19915431; SNP_19916452; SNP_19916458; SNP_19916731; SNP_19918024; SNP_19918390; SNP_19920324; SNP_19920483; SNP_19920508; SNP_19920931; SNP_19921065; SNP_19921232; SNP_19922978; SNP_19923044; SNP_19923124; SNP_19923145; SNP_19923405; SNP_19923431; SNP_19923576; SNP_19923974; SNP_19924090; SNP_19924197; SNP_19924232; SNP_19924246; SNP_19924413; SNP_19924470; SNP_19925638; SNP_19925758; SNP_19926763; SNP_19934328; SNP_19949154; SNP_19950165; SNP_19950166; SNP_19950759; SNP_19950889; SNP_19951511; SNP_19951546	48	2.40E-10
SORBI_3009G135300	9	49043494	49050997	SNP_49045998	49045998	2.44E-10	1	PC(18:2_20:4)	SNP_49045998	1	2.40E-10
SORBI_3009G135400	9	49053429	49054304	SNP_49045998	49045998	2.44E-10	1	PC(18:2_20:4)	SNP_49045998	1	2.40E-10
SORBI_3009G135500	9	49054790	49059182	SNP_49045998	49045998	2.44E-10	1	PC(18:2_20:4)	SNP_49045998	1	2.40E-10
SORBI_3009G135550	9	49062628	49063329	SNP_49045998	49045998	2.44E-10	1	PC(18:2_20:4)	SNP_49045998	1	2.40E-10
SORBI_3009G135600	9	49063509	49069038	SNP_49045998	49045998	2.44E-10	1	PC(18:2_20:4)	SNP_49045998	1	2.40E-10
SORBI_3007G054900	7	5568927	5572772	SNP_5587419	5587419	2.45E-10	1	PC(18:2_20:4)	SNP_5587351; SNP_5587419; SNP_5587430	3	2.50E-10
SORBI_3007G055000	7	5588486	5590237	SNP_5587419	5587419	2.45E-10	1	PC(18:2_20:4)	SNP_5587351; SNP_5587419; SNP_5587430	3	2.50E-10
SORBI_3007G055100	7	5610250	5612213	SNP_5587419	5587419	2.45E-10	1	PC(18:2_20:4)	SNP_5587351; SNP_5587419; SNP_5587430	3	2.50E-10
SORBI_3005G105700	5	19797305	19799526	SNP_19786860	19786860	2.48E-10	1	PS(18:0_18:2)	SNP_19772917; SNP_19774686; SNP_19774954; SNP_19774984; SNP_19775014; SNP_19775076; SNP_19775097; SNP_19776739; SNP_19777022; SNP_19777045; SNP_19777631; SNP_19777643; SNP_19777951; SNP_19777953; SNP_19778505; SNP_19780187; SNP_19780214; SNP_19780973; SNP_19781671; SNP_19782471; SNP_19783348; SNP_19783713; SNP_19784002; SNP_19784103; SNP_19784827; SNP_19785231; SNP_19785374; SNP_19785480; SNP_19785604; SNP_19785766; SNP_19786492; SNP_19786860; SNP_19787056; SNP_19787278; SNP_19787344; SNP_19787347; SNP_19787369; SNP_19787431; SNP_19788293; SNP_19788321; SNP_19788391; SNP_19788840; SNP_19789440; SNP_19789462; SNP_19790378; SNP_19790666; SNP_19790774; SNP_19791000; SNP_19791302; SNP_19791662; SNP_19791937; SNP_19792671; SNP_19792729; SNP_19792786; SNP_19792937; SNP_19793043; SNP_19793875; SNP_19794037; SNP_19794059; SNP_19794199; SNP_19795838; SNP_19795869; SNP_19796540; SNP_19797088; SNP_19797445; SNP_19799132; SNP_19801096; SNP_19801125; SNP_19801398; SNP_19801565; SNP_19802282; SNP_19802540; SNP_19803712; SNP_19804399; SNP_19805126; SNP_19805536; SNP_19805776; SNP_19806578; SNP_19807102; SNP_19807182; SNP_19807312; SNP_19807820; SNP_19809385; SNP_19809398; SNP_19809463; SNP_19809979; SNP_19810011; SNP_19810470; SNP_19810785; SNP_19811809; SNP_19811907; SNP_19812395; SNP_19813043; SNP_19813962; SNP_19814275; SNP_19815053; SNP_19816212; SNP_19816447; SNP_19816569; SNP_19817019; SNP_19818342; SNP_19818848; SNP_19820967; SNP_19821202	104	2.50E-10
SORBI_3004G181200	4	53374467	53375401	SNP_53396780	53396780	2.49E-10	1	FA(22:1)	SNP_53396780	1	2.50E-10
SORBI_3004G181300	4	53385548	53386438	SNP_53396780	53396780	2.49E-10	1	FA(22:1)	SNP_53396780	1	2.50E-10
SORBI_3004G181400	4	53389542	53391078	SNP_53396780	53396780	2.49E-10	1	FA(22:1)	SNP_53396780	1	2.50E-10
SORBI_3010G143300	10	38000519	38004812	SNP_38010135	38010135	2.49E-10	1	SQDG(16:0_18:1)	SNP_38010135; SNP_38028098; SNP_38005337; SNP_38029585; SNP_38029292; SNP_38000805; SNP_38009944; SNP_38012777; SNP_38013309; SNP_38027709; SNP_38028758	11	2.50E-10
SORBI_3003G107500	3	9720318	9727094	SNP_9750624	9750624	2.51E-10	1	PC(18:2_20:4)	SNP_9727557; SNP_9727731; SNP_9729077; SNP_9731665; SNP_9733036; SNP_9746302; SNP_9747127; SNP_9747806; SNP_9748549; SNP_9750624; SNP_9750953	11	2.50E-10
SORBI_3003G107600	3	9729680	9732650	SNP_9750624	9750624	2.51E-10	1	PC(18:2_20:4)	SNP_9727557; SNP_9727731; SNP_9729077; SNP_9731665; SNP_9733036; SNP_9746302; SNP_9747127; SNP_9747806; SNP_9748549; SNP_9750624; SNP_9750953	11	2.50E-10
SORBI_3003G107700	3	9733071	9736338	SNP_9750624	9750624	2.51E-10	1	PC(18:2_20:4)	SNP_9727557; SNP_9727731; SNP_9729077; SNP_9731665; SNP_9733036; SNP_9746302; SNP_9747127; SNP_9747806; SNP_9748549; SNP_9750624; SNP_9750953	11	2.50E-10
SORBI_3003G107800	3	9750105	9752184	SNP_9750624	9750624	2.51E-10	1	PC(18:2_20:4)	SNP_9727557; SNP_9727731; SNP_9729077; SNP_9731665; SNP_9733036; SNP_9746302; SNP_9747127; SNP_9747806; SNP_9748549; SNP_9750624; SNP_9750953; SNP_9772996	12	2.50E-10
SORBI_3003G107900	3	9772579	9774937	SNP_9750624	9750624	2.51E-10	1	PC(18:2_20:4)	SNP_9747806; SNP_9748549; SNP_9750624; SNP_9750953; SNP_9772996; SNP_9777360	6	2.50E-10
SORBI_3004G193900	4	54557512	54560228	SNP_54582709	54582709	2.52E-10	1	FA(22:1)	SNP_54582709; SNP_54582856	2	2.50E-10
SORBI_3004G194000	4	54561194	54566011	SNP_54582709	54582709	2.52E-10	1	FA(22:1)	SNP_54582709; SNP_54582856	2	2.50E-10
SORBI_3004G194100	4	54578697	54583410	SNP_54582709	54582709	2.52E-10	1	FA(22:1)	SNP_54582709; SNP_54582856	2	2.50E-10
SORBI_3004G194200	4	54585105	54585362	SNP_54582709	54582709	2.52E-10	1	FA(22:1)	SNP_54582709; SNP_54582856	2	2.50E-10
SORBI_3004G194400	4	54588588	54592478	SNP_54582709	54582709	2.52E-10	1	FA(22:1)	SNP_54582709; SNP_54582856	2	2.50E-10
SORBI_3004G194500	4	54594401	54595096	SNP_54582709	54582709	2.52E-10	1	FA(22:1)	SNP_54582709; SNP_54582856	2	2.50E-10
SORBI_3004G194600	4	54604963	54608536	SNP_54582709	54582709	2.52E-10	1	FA(22:1)	SNP_54582709; SNP_54582856	2	2.50E-10
SORBI_3001G448750	1	72608223	72624385	SNP_72626995	72626995	2.53E-10	1	"11,14,17-Eicosatrienoic acid,(Z,Z,Z)-"	SNP_72623492; SNP_72626995; SNP_72629579; SNP_72631316; SNP_72636050; SNP_72636818; SNP_72637049	7	2.50E-10
SORBI_3001G448800	1	72609161	72612020	SNP_72626995	72626995	2.53E-10	1	"11,14,17-Eicosatrienoic acid,(Z,Z,Z)-"	SNP_72623492; SNP_72626995; SNP_72629579; SNP_72631316; SNP_72636050; SNP_72636818	6	2.50E-10
SORBI_3001G448900	1	72614503	72615681	SNP_72626995	72626995	2.53E-10	1	"11,14,17-Eicosatrienoic acid,(Z,Z,Z)-"	SNP_72623492; SNP_72626995; SNP_72629579; SNP_72631316; SNP_72636050; SNP_72636818; SNP_72637049	7	2.50E-10
SORBI_3001G449000	1	72616460	72619320	SNP_72626995	72626995	2.53E-10	1	"11,14,17-Eicosatrienoic acid,(Z,Z,Z)-"	SNP_72623492; SNP_72626995; SNP_72629579; SNP_72631316; SNP_72636050; SNP_72636818; SNP_72637049	7	2.50E-10
SORBI_3001G449100	1	72630740	72632041	SNP_72626995	72626995	2.53E-10	1	"11,14,17-Eicosatrienoic acid,(Z,Z,Z)-"	SNP_72623492; SNP_72626995; SNP_72629579; SNP_72631316; SNP_72636050; SNP_72636818; SNP_72637049; SNP_72649782; SNP_72651028; SNP_72652306	10	2.50E-10
SORBI_3001G449200	1	72632469	72633957	SNP_72626995	72626995	2.53E-10	1	"11,14,17-Eicosatrienoic acid,(Z,Z,Z)-"	SNP_72623492; SNP_72626995; SNP_72629579; SNP_72631316; SNP_72636050; SNP_72636818; SNP_72637049; SNP_72649782; SNP_72651028; SNP_72652306	10	2.50E-10
SORBI_3001G449300	1	72636279	72638460	SNP_72626995	72626995	2.53E-10	1	"11,14,17-Eicosatrienoic acid,(Z,Z,Z)-"	SNP_72623492; SNP_72626995; SNP_72629579; SNP_72631316; SNP_72636050; SNP_72636818; SNP_72637049; SNP_72649782; SNP_72651028; SNP_72652306	10	2.50E-10
SORBI_3001G449400	1	72650052	72657209	SNP_72626995	72626995	2.53E-10	1	"11,14,17-Eicosatrienoic acid,(Z,Z,Z)-"	SNP_72626995; SNP_72629579; SNP_72631316; SNP_72636050; SNP_72636818; SNP_72637049; SNP_72649782; SNP_72651028; SNP_72652306	9	2.50E-10
SORBI_3002G151600	2	45141437	45154105	SNP_45123590	45123590	2.57E-10	1	SQDG(16:0_18:1)	SNP_45123547; SNP_45123549; SNP_45123558; SNP_45123590; SNP_45123614; SNP_45123617; SNP_45123637; SNP_45125038	8	2.60E-10
SORBI_3004G156000	4	49332166	49336496	SNP_49342421	49342421	2.57E-10	1	PC(18:1_18:2)	SNP_49342421	1	2.60E-10
SORBI_3004G007032	4	616824	618511	SNP_603140	603140	2.63E-10	1	FA(22:1)	SNP_595621; SNP_603135; SNP_603140; SNP_603594; SNP_603887; SNP_605278; SNP_608189; SNP_608538	8	2.60E-10
SORBI_3004G007100	4	618536	624413	SNP_603140	603140	2.63E-10	1	FA(22:1)	SNP_595621; SNP_603135; SNP_603140; SNP_603594; SNP_603887; SNP_605278; SNP_608189; SNP_608538	8	2.60E-10
SORBI_3004G007133	4	625847	638342	SNP_603140	603140	2.63E-10	1	FA(22:1)	SNP_603135; SNP_603140; SNP_603594; SNP_603887; SNP_605278; SNP_608189; SNP_608538; SNP_653042; SNP_653064; SNP_654319; SNP_657437; SNP_657517; SNP_657888	13	2.60E-10
SORBI_3010G085600	10	7347741	7354439	SNP_7374439	7374439	2.63E-10	1	TG(18:2_18:3_22:1)	SNP_7374439	1	2.60E-10
SORBI_3010G085700	10	7367245	7368380	SNP_7374439	7374439	2.63E-10	1	TG(18:2_18:3_22:1)	SNP_7374439	1	2.60E-10
SORBI_3010G085800	10	7374470	7375404	SNP_7374439	7374439	2.63E-10	1	TG(18:2_18:3_22:1)	SNP_7374439	1	2.60E-10
SORBI_3010G085900	10	7375444	7377799	SNP_7374439	7374439	2.63E-10	1	TG(18:2_18:3_22:1)	SNP_7374439	1	2.60E-10
SORBI_3010G086000	10	7392734	7395076	SNP_7374439	7374439	2.63E-10	1	TG(18:2_18:3_22:1)	SNP_7374439	1	2.60E-10
SORBI_3001G495700	1	76534892	76535822	SNP_76543087	76543087	2.67E-10	1	SQDG(16:0_18:1)	SNP_76542982; SNP_76543087; SNP_76543092	3	2.70E-10
SORBI_3001G495850	1	76566445	76570539	SNP_76543087	76543087	2.67E-10	1	SQDG(16:0_18:1)	SNP_76542982; SNP_76543087; SNP_76543092	3	2.70E-10
SORBI_3005G015450	5	1400780	1406298	SNP_1412219	1412219	2.75E-10	1	PC(18:2_20:4)	SNP_1412219; SNP_1412225; SNP_1412226	3	2.80E-10
SORBI_3005G015600	5	1408007	1410591	SNP_1412219	1412219	2.75E-10	1	PC(18:2_20:4)	SNP_1412219; SNP_1412225; SNP_1412226	3	2.80E-10
SORBI_3005G015700	5	1413275	1419057	SNP_1412219	1412219	2.75E-10	1	PC(18:2_20:4)	SNP_1412219; SNP_1412225; SNP_1412226	3	2.80E-10
SORBI_3005G015900	5	1424252	1430151	SNP_1412219	1412219	2.75E-10	1	PC(18:2_20:4)	SNP_1412219; SNP_1412225; SNP_1412226	3	2.80E-10
SORBI_3005G016100	5	1431127	1433995	SNP_1412219	1412219	2.75E-10	1	PC(18:2_20:4)	SNP_1412219; SNP_1412225; SNP_1412226	3	2.80E-10
SORBI_3002G186300	2	57029176	57038262	SNP_57063023	57063023	2.77E-10	1	PC(16:0_20:1)	SNP_57063023	1	2.80E-10
SORBI_3002G186400	2	57040804	57045413	SNP_57063023	57063023	2.77E-10	1	PC(16:0_20:1)	SNP_57063023	1	2.80E-10
SORBI_3002G186500	2	57049065	57051831	SNP_57063023	57063023	2.77E-10	1	PC(16:0_20:1)	SNP_57063023	1	2.80E-10
SORBI_3002G096501	2	10172540	10174535	SNP_10195947	10195947	2.77E-10	1	"11,14,17-Eicosatrienoic acid,(Z,Z,Z)-"	SNP_10161912; SNP_10177835; SNP_10188688; SNP_10189078; SNP_10195947; SNP_10196532; SNP_10196602	7	2.80E-10
SORBI_3002G096600	2	10184500	10186211	SNP_10195947	10195947	2.77E-10	1	"11,14,17-Eicosatrienoic acid,(Z,Z,Z)-"	SNP_10161912; SNP_10177835; SNP_10188688; SNP_10189078; SNP_10195947; SNP_10196532; SNP_10196602	7	2.80E-10
SORBI_3002G096700	2	10199623	10200663	SNP_10195947	10195947	2.77E-10	1	"11,14,17-Eicosatrienoic acid,(Z,Z,Z)-"	SNP_10177835; SNP_10188688; SNP_10189078; SNP_10195947; SNP_10196532; SNP_10196602	6	2.80E-10
SORBI_3004G113600	4	11245680	11250692	SNP_11270985	11270985	2.78E-10	1	"11,14,17-Eicosatrienoic acid,(Z,Z,Z)-"	SNP_11245253; SNP_11270985; SNP_11274214	3	2.80E-10
